disease_id	DduftC	DgaG	D<soD	Dso>D
Q18556416	0	0	1	1
Q18556417	0	0	1	1
Q18556418	0	0	0	1
Q18556419	0	0	1	1
Q18556420	0	0	0	1
Q18556421	0	0	0	1
Q18556423	0	0	0	1
Q18556424	0	0	0	2
Q18556425	0	0	0	2
Q18556426	0	0	0	1
Q18556427	0	0	4	1
Q18556428	0	0	0	2
Q18556429	0	0	2	1
Q18556430	0	0	0	1
Q18556431	0	0	0	2
Q18556432	0	0	0	1
Q18556433	0	0	0	1
Q18556434	0	0	0	2
Q18556435	0	0	3	1
Q18556436	0	0	0	2
Q18556437	0	0	6	1
Q18556438	0	0	2	1
Q18556440	0	0	0	1
Q18556441	0	0	1	1
Q18556443	0	0	0	1
Q18556444	0	0	0	1
Q18556445	1	0	7	1
Q18556447	0	0	0	1
Q18556448	0	0	5	1
Q18556449	0	0	0	1
Q18556450	0	0	2	2
Q18556451	0	0	6	2
Q18556452	0	0	0	1
Q18556453	0	0	1	1
Q18556454	0	0	1	1
Q18556455	0	0	0	1
Q18556456	0	0	0	1
Q18556460	0	0	0	1
Q18556461	0	0	2	1
Q18556462	0	0	1	2
Q18556463	0	0	0	1
Q18556464	0	0	0	1
Q18556465	0	0	0	1
Q18556466	0	0	6	4
Q18556467	0	0	2	2
Q18556468	3	0	0	2
Q18556469	0	0	3	2
Q18556470	0	0	0	1
Q18556471	0	0	0	1
Q18556472	0	0	2	2
Q18556473	0	0	0	1
Q18556474	0	0	3	1
Q18556475	0	0	0	1
Q18556476	0	0	0	1
Q18556477	0	0	1	1
Q18556478	0	0	0	1
Q18556480	0	0	0	1
Q18556481	0	0	0	1
Q18556482	0	0	0	1
Q18556483	0	0	0	1
Q18556484	0	0	3	1
Q18556487	0	0	0	1
Q18556492	0	0	0	1
Q18556493	0	0	3	1
Q18556494	0	0	0	1
Q18556495	0	0	1	1
Q18556496	0	0	2	1
Q18556497	0	0	1	1
Q18556498	0	0	6	1
Q18556499	0	0	0	1
Q18556500	0	0	0	1
Q18556501	0	0	1	1
Q18556502	0	0	2	3
Q18556504	0	0	0	2
Q18556505	0	0	0	3
Q18556506	0	0	0	1
Q18556507	0	0	0	2
Q18556508	0	0	0	2
Q18556509	0	0	0	2
Q18556510	0	0	1	1
Q18556511	0	0	0	1
Q18556512	0	0	0	1
Q18556513	0	0	0	1
Q18556514	0	0	0	1
Q18556515	0	0	0	1
Q18556516	0	0	0	1
Q18556518	0	0	0	1
Q18556519	0	0	3	2
Q18556521	0	0	0	1
Q18556522	0	0	0	1
Q18556523	0	0	0	1
Q18556526	0	0	0	2
Q18556527	0	0	2	2
Q18556528	0	0	0	1
Q18556529	0	0	2	1
Q18556530	0	0	7	2
Q18556531	0	0	8	2
Q18556532	0	0	1	2
Q18556533	0	0	1	1
Q18556534	0	0	1	2
Q18556535	0	0	0	1
Q18556536	0	0	4	2
Q18556537	0	0	1	2
Q18556538	0	0	2	2
Q18556540	0	0	3	2
Q18556541	0	0	1	2
Q18556542	0	0	1	2
Q18556543	0	0	0	4
Q18556544	1	0	2	2
Q18556545	0	0	0	1
Q18556546	0	0	0	2
Q18556547	0	0	3	1
Q18556548	0	0	0	1
Q18556549	0	0	1	1
Q18556550	0	0	4	1
Q18556551	0	0	1	1
Q18556552	0	0	1	2
Q18556553	0	0	0	1
Q18556554	0	0	5	1
Q18556555	0	0	2	1
Q18556556	0	0	0	2
Q18556557	0	0	3	2
Q18556558	0	0	4	3
Q18556559	0	0	1	1
Q18556560	0	0	0	2
Q18556561	0	0	5	2
Q18556562	0	0	0	1
Q18556563	0	0	0	2
Q18556564	0	0	4	2
Q18556566	0	0	0	1
Q18556567	0	0	3	1
Q18556568	0	0	0	2
Q18556569	1	0	3	1
Q18556570	0	1	2	2
Q18556571	0	0	0	1
Q18556572	0	0	0	1
Q18556573	0	0	0	1
Q18556574	0	0	1	2
Q18556576	0	0	1	2
Q18556577	0	0	3	1
Q18556581	0	0	0	1
Q18556582	0	0	3	3
Q18556583	0	0	0	1
Q18556585	0	0	0	1
Q18556586	0	0	6	1
Q18556587	0	0	0	1
Q18556588	0	0	0	1
Q18556590	0	0	0	1
Q18556592	0	0	1	1
Q18556593	0	0	5	1
Q18556594	0	0	0	1
Q18556595	0	0	0	4
Q18556596	0	0	0	1
Q18556597	0	0	0	1
Q18556598	0	0	0	3
Q18556599	0	0	0	3
Q18556600	0	0	0	5
Q18556601	0	0	1	1
Q18556602	0	0	0	1
Q18556603	0	0	0	1
Q18556604	0	0	0	1
Q18556605	0	0	0	3
Q18556606	0	0	2	1
Q18556607	0	0	0	1
Q18556608	0	0	0	1
Q18556609	0	0	0	1
Q18556610	0	0	2	1
Q18556611	0	0	0	1
Q18556612	1	0	3	1
Q18556614	0	0	0	1
Q18556615	0	0	0	1
Q18556616	0	0	1	1
Q18556617	0	0	3	2
Q18556618	0	0	1	2
Q18556619	0	0	7	1
Q18556620	0	0	0	1
Q18556621	0	0	0	2
Q18556622	0	0	0	2
Q18556623	0	0	0	1
Q18556625	0	0	0	3
Q18556626	0	0	0	2
Q18556627	0	0	0	1
Q18556628	0	0	0	1
Q18556629	0	0	0	2
Q18556630	0	0	0	3
Q18556631	0	0	0	3
Q18556633	0	0	1	1
Q18556634	0	0	0	1
Q18556636	0	0	0	1
Q18556637	0	0	0	3
Q18556638	0	0	1	2
Q18556639	0	0	0	3
Q18556640	0	0	3	1
Q18556641	0	0	1	1
Q18556642	0	0	0	3
Q18556643	0	0	0	1
Q18556644	0	0	2	2
Q18556645	0	0	0	1
Q18556646	0	0	0	1
Q18556647	0	0	0	1
Q18556648	0	0	0	2
Q18556649	0	0	0	1
Q18556650	0	0	0	1
Q18556651	0	0	0	1
Q18556652	0	0	0	1
Q18556653	0	0	0	1
Q18556654	0	0	4	1
Q18556656	0	0	2	2
Q18556657	0	0	1	1
Q18556658	0	0	0	1
Q18556659	0	0	0	1
Q18556660	0	0	0	1
Q18556661	0	0	0	1
Q18556662	0	0	0	1
Q18556663	0	0	0	1
Q18556664	0	0	0	1
Q18556665	0	0	2	1
Q18556666	0	0	0	1
Q18556667	0	0	0	1
Q18556668	0	0	0	2
Q18556669	0	0	0	1
Q18556670	0	0	2	1
Q18556671	0	0	0	1
Q18556672	0	0	0	2
Q18556673	0	0	0	2
Q18556674	0	0	0	2
Q18556675	0	0	4	1
Q18556678	0	0	2	2
Q18556679	0	0	0	1
Q18556680	0	0	0	1
Q18556682	0	0	1	3
Q18556683	0	0	2	1
Q18556684	0	0	0	1
Q18556685	0	0	0	1
Q18556686	0	0	0	1
Q18556687	0	0	0	1
Q18556688	0	0	3	1
Q18556689	0	0	0	7
Q18556690	0	0	0	1
Q18556692	0	0	0	1
Q18556693	0	0	0	1
Q18556694	0	0	0	2
Q18556695	0	0	0	1
Q18556696	0	0	0	2
Q18556697	20	25	1	1
Q18556698	0	0	2	2
Q18556699	0	0	0	2
Q18556700	0	0	3	2
Q18556701	0	0	0	2
Q18556702	0	0	1	1
Q18556703	0	0	0	2
Q18556704	0	0	0	2
Q18556705	0	0	1	1
Q18556706	0	0	0	2
Q18556707	0	0	2	1
Q18556708	0	0	0	1
Q18556709	0	0	2	1
Q18556710	0	0	0	2
Q18556711	0	0	0	2
Q18556713	0	0	0	1
Q18556714	0	0	0	2
Q18556715	0	0	0	2
Q18556716	0	0	0	1
Q18556717	0	0	0	2
Q18556718	0	0	0	1
Q18556719	0	0	0	2
Q18556720	0	0	0	2
Q18556721	0	0	2	2
Q18556722	0	0	0	2
Q18556723	0	0	0	3
Q18556725	0	0	0	2
Q18556726	0	0	0	2
Q18556728	0	0	0	1
Q18556729	0	0	13	1
Q18556730	0	0	0	2
Q18556731	0	0	0	1
Q18556732	0	0	0	1
Q18556733	0	0	0	1
Q18556734	0	0	3	2
Q18556735	0	0	0	2
Q18556736	0	0	0	2
Q18556737	0	0	0	1
Q18556738	0	0	0	1
Q18556739	0	0	1	2
Q18556740	0	0	4	1
Q18556742	0	0	2	3
Q18556743	0	0	0	1
Q18556745	0	0	0	1
Q18556746	0	0	0	1
Q18556747	0	0	0	2
Q18556748	0	0	10	1
Q18556749	0	0	2	1
Q18556750	0	0	0	1
Q18556751	0	0	3	1
Q18556752	0	0	4	1
Q18556753	0	0	5	1
Q18556754	1	0	8	1
Q18556756	0	0	0	2
Q18556757	0	0	0	2
Q18556758	0	0	0	1
Q18556760	0	0	0	1
Q18556762	0	0	3	3
Q18556763	0	0	0	2
Q18556764	0	0	2	3
Q18556765	0	0	0	1
Q18556767	0	0	2	2
Q18556768	0	0	0	3
Q18556770	0	0	0	1
Q18556772	0	0	1	1
Q18556773	0	0	0	2
Q18556774	0	0	1	1
Q18556775	0	0	4	1
Q18556776	0	0	0	2
Q18556778	0	0	0	3
Q18556779	0	0	0	1
Q18556780	0	0	3	1
Q18556781	0	0	0	1
Q18556782	3	0	1	1
Q18556783	0	0	0	1
Q18556784	0	0	1	1
Q18556785	0	0	0	3
Q18556786	0	0	0	1
Q18556787	0	0	2	1
Q18556788	0	0	5	2
Q18556790	0	0	1	1
Q18556791	0	0	2	1
Q18556792	0	0	0	1
Q18556793	0	0	0	1
Q18556794	0	0	0	1
Q18556796	0	0	0	3
Q18556797	0	0	0	1
Q18556798	0	0	0	1
Q18556799	0	0	2	1
Q18556800	0	0	3	3
Q18556801	0	0	0	1
Q18556802	0	0	1	1
Q18556803	0	0	0	2
Q18556804	0	0	0	1
Q18556805	0	0	0	1
Q18556806	0	0	1	2
Q18556807	0	0	0	1
Q18556808	0	0	1	1
Q18556809	0	0	4	1
Q18556811	0	0	0	1
Q18556812	0	0	0	1
Q18556813	0	0	0	2
Q18556815	0	0	0	1
Q18556816	0	0	0	1
Q18556817	0	0	0	1
Q18556818	0	0	0	1
Q18556820	0	0	1	1
Q18556821	0	0	0	1
Q18556822	0	0	0	1
Q18556823	0	0	0	1
Q18556825	0	0	0	1
Q18556826	0	0	0	1
Q18556827	0	0	1	3
Q18556829	0	0	3	2
Q18556830	0	0	0	2
Q18556831	0	0	1	2
Q18556832	0	0	8	2
Q18556834	0	0	5	2
Q18556835	0	0	0	2
Q18556836	0	0	0	1
Q18556838	0	0	4	1
Q18556839	0	0	0	2
Q18556840	0	0	3	1
Q18556841	0	0	0	2
Q18556842	0	0	1	2
Q18556843	0	0	2	2
Q18556844	0	0	0	2
Q18556845	0	0	3	2
Q18556846	0	0	0	1
Q18556847	0	0	0	1
Q18556848	0	0	1	2
Q18556849	0	0	0	3
Q18556850	0	0	0	2
Q18556852	0	0	0	1
Q18556853	0	0	2	2
Q18556854	0	0	0	2
Q18556855	0	0	0	2
Q18556856	0	0	0	2
Q18556857	0	0	0	3
Q18556858	0	0	0	1
Q18556859	0	0	0	2
Q18556860	0	0	3	2
Q18556861	0	0	2	3
Q18556862	0	0	0	1
Q18556864	0	0	5	1
Q18556865	0	4	4	1
Q18556866	0	0	0	1
Q18556867	0	0	2	3
Q18556868	0	0	0	2
Q18556869	0	0	1	1
Q18556870	0	0	5	1
Q18556871	0	0	3	2
Q18556872	0	0	0	2
Q18556875	0	0	0	1
Q18556877	0	0	0	1
Q18556878	0	0	0	1
Q18556879	0	0	0	1
Q18556880	0	0	0	1
Q18556882	0	0	0	2
Q18556883	0	0	0	1
Q18556884	0	0	0	1
Q18556885	0	0	0	2
Q18556886	0	0	0	2
Q18556888	0	0	0	1
Q18556889	0	0	0	2
Q18556890	0	0	0	2
Q18556891	0	0	2	1
Q18556893	0	0	2	2
Q18556894	0	0	0	2
Q18556895	0	0	0	1
Q18556896	0	0	2	1
Q18556897	0	0	0	1
Q18556899	0	0	2	1
Q18556900	1	0	16	2
Q18556901	0	0	0	1
Q18556902	0	0	2	1
Q18556903	0	0	3	1
Q18556905	0	0	0	1
Q18556906	0	0	1	3
Q18556907	0	0	0	1
Q18556908	0	0	0	3
Q18556909	0	0	0	1
Q18556910	0	0	0	3
Q18556911	0	0	0	1
Q18556912	0	0	0	3
Q18556913	0	0	0	3
Q18556914	0	0	0	1
Q18556915	0	0	0	3
Q18556916	0	0	1	1
Q18556917	0	0	0	2
Q18556918	0	0	0	2
Q18556919	0	0	2	1
Q18556920	0	0	0	1
Q18556921	0	0	0	1
Q18556922	0	0	0	1
Q18556923	0	0	0	1
Q18556924	0	0	0	1
Q18556925	0	0	0	1
Q18556927	0	0	6	2
Q18556928	0	0	0	1
Q18556929	0	0	1	2
Q18556930	0	0	1	2
Q18556931	0	0	0	1
Q18556932	6	0	5	2
Q18556933	3	0	0	1
Q18556934	0	0	0	1
Q18556935	0	0	0	2
Q18556938	0	0	2	2
Q18556940	0	0	1	1
Q18556941	0	0	0	1
Q18556942	0	0	3	1
Q18556943	0	0	2	1
Q18556944	0	0	0	1
Q18556945	0	0	0	1
Q18556946	0	0	0	2
Q18556947	0	0	0	1
Q18556948	0	0	0	2
Q18556949	0	0	1	2
Q18556950	0	0	0	1
Q18556951	0	0	0	2
Q18556952	0	0	0	1
Q18556953	0	0	0	2
Q18556954	0	0	0	1
Q18556955	0	0	0	1
Q18556956	0	0	0	1
Q18556957	0	0	0	1
Q18556958	0	0	0	1
Q18556959	0	0	1	1
Q18556960	0	0	0	2
Q18556961	0	0	0	2
Q18556962	0	0	0	2
Q18556963	0	0	0	1
Q18556965	0	0	0	1
Q18556966	0	0	4	1
Q18556967	0	0	1	2
Q18556968	0	0	4	1
Q18556969	0	0	5	2
Q18556970	0	0	4	1
Q18556971	0	0	0	2
Q18556972	0	0	0	2
Q18556973	0	0	0	1
Q18556974	0	0	3	1
Q18556975	0	0	0	1
Q18556977	0	0	3	1
Q18556978	0	0	0	1
Q18556979	0	0	11	1
Q18556980	0	0	0	1
Q18556981	0	0	0	1
Q18556983	0	0	0	2
Q18556984	0	0	0	2
Q18556985	0	0	0	2
Q18556986	0	0	0	1
Q18556988	0	0	0	4
Q18556989	0	0	3	1
Q18556990	0	0	0	2
Q18556991	0	0	0	1
Q18556992	0	0	0	1
Q18556993	0	0	2	1
Q18556994	0	0	1	1
Q18556995	0	0	0	1
Q18556996	0	0	0	1
Q18556997	0	0	0	1
Q18556998	0	0	0	2
Q18556999	0	0	0	2
Q18557000	0	0	0	1
Q18557001	0	0	0	1
Q18557002	0	0	3	2
Q18557003	0	0	0	1
Q18557004	0	0	0	1
Q18557005	0	0	0	1
Q18557006	0	0	0	3
Q18557007	0	0	0	1
Q18557008	0	0	7	1
Q18557009	0	0	0	2
Q18557010	0	0	0	1
Q18557011	0	0	0	1
Q18557014	0	0	0	1
Q18557016	0	0	0	2
Q18557017	1	0	0	1
Q18557018	0	0	0	1
Q18557019	0	0	0	1
Q18557020	0	0	0	1
Q18557021	0	0	0	1
Q18557022	0	0	0	1
Q18557023	0	0	0	2
Q18557024	0	0	0	1
Q18557025	0	0	0	1
Q18557026	0	0	0	1
Q18557027	0	0	0	1
Q18557029	0	0	0	1
Q18557030	0	0	4	2
Q18557031	0	0	0	1
Q18557032	0	0	0	1
Q18557033	0	0	0	1
Q18557034	0	0	0	1
Q18557035	0	0	0	1
Q18557036	0	0	0	1
Q18557037	0	2	0	1
Q18557038	0	0	0	1
Q18557039	0	0	0	1
Q18557040	0	0	0	1
Q18557041	0	0	0	1
Q18557042	0	0	0	1
Q18557043	0	0	0	1
Q18557044	0	0	0	1
Q18557045	0	0	0	1
Q18557046	0	0	0	1
Q18557047	0	0	0	1
Q18557048	0	0	0	1
Q18557049	0	0	5	1
Q18557050	0	0	5	1
Q18557051	0	0	0	2
Q18557052	0	0	0	1
Q18557053	0	0	0	1
Q18557054	0	0	0	1
Q18557055	0	0	0	1
Q18557056	0	0	0	1
Q18557057	0	0	0	1
Q18557058	0	0	1	1
Q18557059	0	0	0	1
Q18557060	0	0	0	1
Q18557061	0	0	1	2
Q18557064	0	0	0	1
Q18557065	0	0	0	1
Q18557066	0	0	0	1
Q18557067	0	0	2	2
Q18557068	0	0	0	1
Q18557069	0	0	0	1
Q18557070	0	0	0	1
Q18557071	0	0	0	1
Q18557072	0	0	0	1
Q18557073	0	0	0	2
Q18557075	0	0	0	1
Q18557076	0	0	0	1
Q18557077	0	0	0	2
Q18557078	0	0	3	1
Q18557079	0	0	0	2
Q18557081	0	0	2	3
Q18557082	0	0	1	1
Q18557083	0	0	3	1
Q18557084	0	0	1	1
Q18557085	0	0	0	2
Q18557087	0	0	0	2
Q18557088	0	0	0	1
Q18557089	0	0	0	2
Q18557090	0	0	3	1
Q18557091	1	0	5	1
Q18557093	0	0	0	2
Q18557095	0	0	0	2
Q18557096	0	0	1	1
Q18557098	0	0	1	1
Q18557099	0	0	2	2
Q18557100	0	0	0	2
Q18557101	0	0	2	2
Q18557102	0	0	0	2
Q18557103	0	0	2	2
Q18557105	0	0	0	1
Q18557106	0	0	0	1
Q18557107	0	0	0	1
Q18557109	0	0	0	1
Q18557110	0	0	0	1
Q18557112	0	0	0	2
Q18557113	0	0	0	2
Q18557114	0	0	3	1
Q18557115	0	0	0	4
Q18557116	0	0	0	4
Q18557117	0	0	0	1
Q18557119	0	0	4	2
Q18557121	0	0	3	1
Q18557122	0	0	0	1
Q18557123	0	0	0	2
Q18557125	0	0	0	1
Q18557126	0	0	1	1
Q18557127	0	0	3	2
Q18557128	0	0	0	1
Q18557129	0	0	4	1
Q18557130	0	0	2	1
Q18557131	0	0	2	1
Q18557133	0	0	0	1
Q18557134	0	0	0	1
Q18557135	0	0	1	1
Q18557136	0	0	3	1
Q18557137	0	0	0	1
Q18557138	0	0	0	2
Q18557139	0	0	0	1
Q18557141	0	0	0	1
Q18557142	0	0	5	2
Q18557143	0	0	0	1
Q18557144	0	0	2	1
Q18557145	0	0	0	2
Q18557146	0	0	0	2
Q18557147	0	0	1	1
Q18557149	0	0	2	2
Q18557150	0	0	0	1
Q18557151	0	0	0	2
Q18557152	0	0	0	2
Q18557154	0	0	0	2
Q18557155	0	0	1	2
Q18557156	0	0	0	2
Q18557157	0	0	0	1
Q18557158	0	0	0	1
Q18557159	0	0	1	1
Q18557160	0	0	2	1
Q18557161	0	0	0	1
Q18557162	0	0	1	3
Q18557163	0	0	2	1
Q18557164	0	0	0	3
Q18557165	0	0	0	1
Q18557166	0	0	0	1
Q18557167	0	0	0	1
Q18557168	0	0	2	1
Q18557169	0	0	3	1
Q18557170	0	0	3	1
Q18557171	0	0	0	2
Q18557172	1	0	5	1
Q18557173	0	0	0	2
Q18557174	0	0	0	2
Q18557175	0	0	0	1
Q18557176	0	0	1	1
Q18557177	0	0	0	2
Q18557178	0	0	3	1
Q18557179	0	0	3	1
Q18557183	0	0	0	1
Q18557184	0	0	0	2
Q18557185	0	0	2	2
Q18557186	0	0	4	2
Q18557187	0	0	2	1
Q18557188	0	0	0	1
Q18557189	0	0	0	2
Q18557190	0	0	1	1
Q18557191	0	0	0	1
Q18557192	0	0	0	1
Q18557193	0	0	2	1
Q18557194	0	0	0	1
Q18557196	0	0	0	1
Q18557197	0	0	0	1
Q18557198	0	0	1	2
Q18557199	0	0	0	2
Q18557200	0	0	0	1
Q18557201	0	0	0	1
Q18557202	0	0	0	1
Q18557203	0	0	0	2
Q18557204	0	0	7	1
Q18557205	0	0	0	1
Q18557206	0	0	1	3
Q18557207	0	0	0	2
Q18557208	0	0	1	2
Q18557209	0	0	2	4
Q18557210	0	0	0	1
Q18557211	0	0	0	2
Q18557213	0	0	1	1
Q18557214	0	0	0	2
Q18557215	0	0	0	1
Q18557216	0	0	0	1
Q18557217	0	0	0	2
Q18557218	0	0	0	1
Q18557219	0	0	1	3
Q18557220	0	0	0	1
Q18557222	0	0	0	1
Q18557223	0	0	0	1
Q18557224	0	0	0	1
Q18557225	0	0	0	3
Q18557226	0	0	0	1
Q18557227	0	0	0	1
Q18557228	0	0	1	1
Q18557229	0	0	2	1
Q18557230	0	0	0	2
Q18557231	0	0	0	1
Q18557233	0	0	0	1
Q18557235	0	0	0	1
Q18557236	0	0	1	1
Q18557237	0	0	0	1
Q18557238	0	0	0	2
Q18557239	0	0	0	1
Q18557240	0	0	0	2
Q18557243	0	0	0	1
Q18557244	0	0	0	3
Q18557245	0	0	0	1
Q18557246	0	0	5	1
Q18557247	0	0	0	1
Q18557248	0	0	0	1
Q18557249	0	0	0	2
Q18557250	0	0	0	1
Q18557251	0	0	0	1
Q18557252	0	0	2	2
Q18557253	0	0	0	1
Q18557254	0	0	1	1
Q18557255	0	0	0	1
Q18557256	0	0	0	1
Q18557257	0	0	9	1
Q18557258	0	0	0	2
Q18557259	0	0	0	1
Q18557260	0	0	0	3
Q18557261	0	0	0	2
Q18557262	0	0	0	1
Q18557263	0	0	0	3
Q18557264	0	0	0	2
Q18557265	0	0	0	1
Q18557266	0	0	0	1
Q18557267	0	0	0	2
Q18557268	0	0	0	6
Q18557269	0	0	0	6
Q18557270	0	0	0	1
Q18557271	0	0	0	1
Q18557272	0	0	0	1
Q18557273	0	0	0	1
Q18557274	0	0	0	1
Q18557275	0	0	2	2
Q18557276	0	0	0	3
Q18557277	0	0	2	1
Q18557278	0	0	0	3
Q18557279	0	0	4	1
Q18557280	0	0	0	2
Q18557282	0	0	0	1
Q18557283	0	0	2	1
Q18557284	0	0	0	2
Q18557286	0	0	0	1
Q18557288	0	0	0	2
Q18557289	0	0	0	1
Q18557290	0	0	0	1
Q18557291	0	0	0	1
Q18557293	0	0	0	4
Q18557294	0	0	0	1
Q18557295	0	0	0	1
Q18557296	0	0	0	2
Q18557297	0	0	0	1
Q18557298	0	0	0	1
Q18557299	0	0	0	1
Q18557300	0	0	0	1
Q18557301	0	0	0	2
Q18557302	0	0	0	2
Q18557303	0	0	0	1
Q18557304	0	0	0	2
Q18557305	0	0	0	1
Q18557306	0	0	0	2
Q18557307	0	0	7	2
Q18557308	1	0	1	2
Q18557309	0	0	0	1
Q18557310	0	0	0	1
Q18557311	0	0	0	1
Q18557312	0	0	0	1
Q18557313	0	0	0	1
Q18557314	0	0	0	1
Q18557316	0	0	0	1
Q18557317	0	0	0	1
Q18557318	0	0	1	1
Q18557319	0	0	0	1
Q18557320	0	0	0	1
Q18557321	0	0	0	1
Q18557322	0	0	0	1
Q18557324	0	0	0	1
Q18557325	0	0	0	1
Q18557326	0	0	0	3
Q18557327	0	0	1	1
Q18557328	0	0	0	1
Q18557335	0	0	0	1
Q18557336	0	0	0	1
Q18557337	0	0	0	1
Q18557338	0	0	0	1
Q18557339	0	0	0	2
Q18557340	0	0	0	1
Q18557341	0	0	0	1
Q18557342	0	0	0	1
Q18557343	0	0	3	2
Q18557344	0	0	0	1
Q18557345	0	0	0	1
Q18557346	0	0	0	2
Q18557347	0	0	0	2
Q18557348	0	0	0	1
Q18557349	0	0	3	1
Q18557350	0	0	0	1
Q18557351	0	0	2	1
Q18557352	0	0	0	1
Q18557353	0	0	0	1
Q18557354	0	0	0	1
Q18557355	0	0	3	1
Q18557356	0	0	0	1
Q18557357	0	0	0	2
Q18557358	0	0	0	2
Q18557359	0	0	0	1
Q18557360	0	0	0	2
Q18557361	0	0	0	1
Q18557362	0	0	2	1
Q18557363	0	0	0	2
Q18557364	0	0	2	2
Q18557365	0	0	0	2
Q18557366	0	0	0	2
Q18557368	0	0	0	1
Q18557369	0	0	0	1
Q18557371	0	0	1	1
Q18557372	0	0	0	1
Q18557373	0	0	2	1
Q18557374	0	0	1	2
Q18557375	0	0	0	2
Q18557376	0	0	1	1
Q18557377	0	0	0	1
Q18557378	0	0	0	2
Q18557379	0	0	0	1
Q18557380	0	0	0	1
Q18557381	0	0	0	1
Q18557382	0	0	0	1
Q18557383	0	0	0	1
Q18557384	0	0	2	1
Q18557385	0	0	0	2
Q18557386	0	0	0	1
Q18557387	0	0	1	2
Q18557388	0	0	0	1
Q18557389	0	0	0	2
Q18557390	0	0	1	2
Q18557391	0	0	0	1
Q18557392	0	0	0	2
Q18557393	0	0	1	2
Q18557394	2	0	2	1
Q18557395	0	0	0	2
Q18557396	0	0	0	2
Q18557397	0	0	1	2
Q18557398	0	0	0	1
Q18557399	0	0	0	1
Q18557400	0	0	0	1
Q18557401	0	0	2	3
Q18557402	0	0	0	2
Q18557403	0	0	0	1
Q18557404	0	0	0	2
Q18557405	0	0	1	1
Q18557406	0	0	0	1
Q18557407	0	0	0	2
Q18557408	0	0	0	3
Q18557409	0	0	0	2
Q18557410	0	0	1	1
Q18557411	0	0	0	1
Q18557412	0	0	0	2
Q18557413	0	0	0	2
Q18557414	0	0	1	3
Q18557416	0	0	2	1
Q18557417	0	0	0	3
Q18557419	0	0	0	1
Q18557420	0	0	0	1
Q18557421	0	0	0	1
Q18557422	0	0	1	2
Q18557423	0	0	0	1
Q18557424	0	0	2	1
Q18557425	0	0	0	1
Q18557426	0	0	0	1
Q18557427	0	0	0	1
Q18557428	0	0	0	1
Q18557429	0	0	0	1
Q18557430	0	0	3	1
Q18557431	0	0	0	2
Q18557432	0	0	2	1
Q18557433	0	0	0	2
Q18557434	0	0	0	2
Q18557435	0	0	0	1
Q18557436	0	0	11	0
Q18557438	0	0	0	1
Q18557439	0	0	0	1
Q18557440	3	0	0	3
Q18557441	0	0	0	1
Q18557442	0	0	0	1
Q18557443	0	0	0	1
Q18557444	0	0	0	2
Q18557445	0	0	0	1
Q18557446	0	0	0	1
Q18557447	0	0	0	1
Q18557448	0	0	1	2
Q18557449	0	0	1	2
Q18557450	0	0	0	2
Q18557451	0	0	0	1
Q18557452	0	0	2	1
Q18557453	0	0	0	4
Q18557454	0	0	0	4
Q18557455	0	0	0	1
Q18557456	0	0	0	1
Q18557457	0	0	0	2
Q18557458	0	0	0	1
Q18557459	0	0	0	2
Q18557461	0	0	0	2
Q18557462	0	0	0	1
Q18557463	0	0	0	1
Q18557464	0	0	2	1
Q18557465	0	0	0	2
Q18557466	0	0	0	3
Q18557467	0	0	0	1
Q18557468	0	0	0	1
Q18557469	0	0	0	2
Q18557470	0	0	0	1
Q18557471	0	0	0	1
Q18557472	0	0	0	1
Q18557473	0	0	0	1
Q18557475	0	0	0	1
Q18557476	0	0	0	1
Q18557477	0	0	3	1
Q18557478	0	0	0	2
Q18557479	0	0	0	1
Q18557480	0	0	0	2
Q18557481	0	0	3	1
Q18557482	0	0	0	2
Q18557483	0	0	0	1
Q18557484	0	0	0	2
Q18557485	0	0	0	2
Q18557486	0	0	0	2
Q18557487	0	0	0	2
Q18557489	0	0	0	1
Q18557490	0	0	0	2
Q18557492	0	0	0	2
Q18557493	0	0	0	2
Q18557494	0	0	0	2
Q18557495	0	0	0	1
Q18557496	0	0	0	1
Q18557497	0	0	0	1
Q18557498	0	0	0	1
Q18557499	0	0	0	1
Q18557500	0	0	0	2
Q18557501	0	0	0	1
Q18557502	0	0	0	3
Q18557503	0	0	0	1
Q18557504	0	0	0	1
Q18557505	0	0	0	1
Q18557506	0	0	0	1
Q18557507	0	0	0	1
Q18557509	0	0	0	1
Q18557510	0	0	0	1
Q18557511	0	0	0	1
Q18557512	0	0	0	1
Q18557513	0	0	0	1
Q18557514	0	0	0	1
Q18557515	0	0	0	1
Q18557516	0	0	0	1
Q18557517	0	0	0	2
Q18557518	0	0	0	1
Q18557519	0	0	0	1
Q18557520	0	0	0	1
Q18557521	0	0	0	1
Q18557522	0	0	0	1
Q18557523	0	0	0	2
Q18557524	0	0	0	1
Q18557525	0	0	2	1
Q18557526	0	0	0	1
Q18557527	0	0	0	1
Q18557528	0	0	0	1
Q18557529	0	0	0	1
Q18557530	0	0	1	2
Q18557531	0	0	0	2
Q18557532	0	0	0	1
Q18557533	0	0	0	1
Q18557534	0	0	0	1
Q18557535	0	0	0	1
Q18557536	0	0	0	1
Q18557538	0	0	0	1
Q18557539	0	0	0	2
Q18557540	0	0	0	2
Q18557541	0	0	0	1
Q18557542	0	0	0	1
Q18557543	0	0	0	1
Q18557544	0	0	5	1
